Region,Destination Country,lat,lon
21320,GREECE,52.470943,-1.9244472
21321,GREECE,52.470943,-1.9244472
21322,GREECE,52.470943,-1.9244472
21323,GREECE,52.470943,-1.9244472
21324,GREECE,52.470943,-1.9244472
21325,GREECE,52.470943,-1.9244472
21326,GREECE,52.470943,-1.9244472
21327,GREECE,52.470943,-1.9244472
21328,GREECE,52.470943,-1.9244472
21329,GREECE,52.470943,-1.9244472
21330,GREECE,43.2581805,-77.6970101
21331,GREECE,43.2581805,-77.6970101
21332,GREECE,52.470943,-1.9244472
21333,GREECE,43.2581805,-77.6970101
21334,GREECE,43.2581805,-77.6970101
21335,GREECE,43.2581805,-77.6970101
21336,GREECE,52.470943,-1.9244472
21337,GREECE,43.2581805,-77.6970101
21338,GREECE,43.2581805,-77.6970101
21339,GREECE,52.470943,-1.9244472
21340,GREECE,43.2581805,-77.6970101
21341,GREECE,43.2581805,-77.6970101
21342,GREECE,52.470943,-1.9244472
21343,GREECE,43.2581805,-77.6970101
21344,GREECE,43.2581805,-77.6970101
21345,GREECE,43.2581805,-77.6970101
21346,GREECE,52.470943,-1.9244472
21347,GREECE,43.2581805,-77.6970101
21348,GREECE,43.2581805,-77.6970101
21349,GREECE,52.470943,-1.9244472
21352,GREECE,52.470943,-1.9244472
21353,GREECE,43.2581805,-77.6970101
21350,GREECE,43.2581805,-77.6970101
21351,GREECE,43.2581805,-77.6970101
21357,GREECE,43.2581805,-77.6970101
21358,GREECE,43.2581805,-77.6970101
21359,GREECE,52.470943,-1.9244472
21360,GREECE,52.470943,-1.9244472
21361,GREECE,52.470943,-1.9244472
21362,GREECE,52.470943,-1.9244472
21363,GREECE,52.470943,-1.9244472
21364,GREECE,52.470943,-1.9244472
21365,GREECE,52.470943,-1.9244472
21366,GREECE,52.470943,-1.9244472
21367,GREECE,52.470943,-1.9244472
21368,GREECE,52.470943,-1.9244472
21369,GREECE,52.470943,-1.9244472
21370,GREECE,43.2581805,-77.6970101
21371,GREECE,43.2581805,-77.6970101
21372,GREECE,52.470943,-1.9244472
21373,GREECE,43.2581805,-77.6970101
21374,GREECE,43.2581805,-77.6970101
21375,GREECE,43.2581805,-77.6970101
21376,GREECE,52.470943,-1.9244472
21377,GREECE,43.2581805,-77.6970101
21378,GREECE,43.2581805,-77.6970101
21379,GREECE,52.470943,-1.9244472
21380,GREECE,43.2581805,-77.6970101
21381,GREECE,43.2581805,-77.6970101
21382,GREECE,52.470943,-1.9244472
21383,GREECE,43.2581805,-77.6970101
21354,GREECE,43.2581805,-77.6970101
21355,GREECE,43.2581805,-77.6970101
21387,GREECE,43.2581805,-77.6970101
21388,GREECE,43.2581805,-77.6970101
21385,GREECE,43.2581805,-77.6970101
21384,GREECE,43.2581805,-77.6970101
21356,GREECE,52.470943,-1.9244472
21386,GREECE,52.470943,-1.9244472
21389,GREECE,52.470943,-1.9244472
21390,GREECE,52.470943,-1.9244472
21391,GREECE,52.470943,-1.9244472
21392,GREECE,52.470943,-1.9244472
21393,GREECE,52.470943,-1.9244472
21394,GREECE,52.470943,-1.9244472
21395,GREECE,52.470943,-1.9244472
21396,GREECE,52.470943,-1.9244472
21397,GREECE,52.470943,-1.9244472
21398,GREECE,52.470943,-1.9244472
21399,GREECE,52.470943,-1.9244472
21400,GREECE,43.2581805,-77.6970101
21401,GREECE,43.2581805,-77.6970101
21402,GREECE,52.470943,-1.9244472
21403,GREECE,43.2581805,-77.6970101
21404,GREECE,43.2581805,-77.6970101
21405,GREECE,43.2581805,-77.6970101
21436,GREECE,52.470943,-1.9244472
21406,GREECE,52.470943,-1.9244472
21407,GREECE,43.2581805,-77.6970101
21408,GREECE,43.2581805,-77.6970101
21409,GREECE,52.470943,-1.9244472
21410,GREECE,43.2581805,-77.6970101
21411,GREECE,43.2581805,-77.6970101
21412,GREECE,52.470943,-1.9244472
21413,GREECE,43.2581805,-77.6970101
21414,GREECE,43.2581805,-77.6970101
21415,GREECE,43.2581805,-77.6970101
21416,GREECE,52.470943,-1.9244472
21417,GREECE,43.2581805,-77.6970101
21418,GREECE,43.2581805,-77.6970101
21419,GREECE,52.470943,-1.9244472
21420,GREECE,52.470943,-1.9244472
21421,GREECE,52.470943,-1.9244472
21422,GREECE,52.470943,-1.9244472
21423,GREECE,52.470943,-1.9244472
21424,GREECE,52.470943,-1.9244472
21425,GREECE,52.470943,-1.9244472
21426,GREECE,52.470943,-1.9244472
21427,GREECE,52.470943,-1.9244472
21428,GREECE,52.470943,-1.9244472
21429,GREECE,52.470943,-1.9244472
21430,GREECE,43.2581805,-77.6970101
21431,GREECE,43.2581805,-77.6970101
21432,GREECE,52.470943,-1.9244472
21433,GREECE,43.2581805,-77.6970101
21434,GREECE,43.2581805,-77.6970101
21435,GREECE,43.2581805,-77.6970101
21438,GREECE,43.2581805,-77.6970101
21437,GREECE,43.2581805,-77.6970101
21440,GREECE,43.2581805,-77.6970101
21441,GREECE,43.2581805,-77.6970101
21442,GREECE,52.470943,-1.9244472
21443,GREECE,43.2581805,-77.6970101
21444,GREECE,43.2581805,-77.6970101
21445,GREECE,43.2581805,-77.6970101
21446,GREECE,52.470943,-1.9244472
21447,GREECE,43.2581805,-77.6970101
21448,GREECE,43.2581805,-77.6970101
21449,GREECE,52.470943,-1.9244472
21450,GREECE,43.2581805,-77.6970101
21451,GREECE,43.2581805,-77.6970101
21452,GREECE,52.470943,-1.9244472
21453,GREECE,43.2581805,-77.6970101
21454,GREECE,43.2581805,-77.6970101
21455,GREECE,43.2581805,-77.6970101
21456,GREECE,52.470943,-1.9244472
21457,GREECE,43.2581805,-77.6970101
21458,GREECE,43.2581805,-77.6970101
21459,GREECE,52.470943,-1.9244472
21460,GREECE,52.470943,-1.9244472
21461,GREECE,52.470943,-1.9244472
21462,GREECE,52.470943,-1.9244472
21463,GREECE,52.470943,-1.9244472
21464,GREECE,52.470943,-1.9244472
21465,GREECE,52.470943,-1.9244472
21466,GREECE,52.470943,-1.9244472
21467,GREECE,52.470943,-1.9244472
21468,GREECE,52.470943,-1.9244472
21469,GREECE,52.470943,-1.9244472
21470,GREECE,43.2581805,-77.6970101
21471,GREECE,43.2581805,-77.6970101
21472,GREECE,52.470943,-1.9244472
21473,GREECE,43.2581805,-77.6970101
21474,GREECE,43.2581805,-77.6970101
21475,GREECE,43.2581805,-77.6970101
21476,GREECE,52.470943,-1.9244472
21477,GREECE,43.2581805,-77.6970101
21478,GREECE,43.2581805,-77.6970101
21479,GREECE,52.470943,-1.9244472
21483,GREECE,43.2581805,-77.6970101
21485,GREECE,43.2581805,-77.6970101
21480,GREECE,43.2581805,-77.6970101
21484,GREECE,43.2581805,-77.6970101
21481,GREECE,43.2581805,-77.6970101
21482,GREECE,52.470943,-1.9244472
21487,GREECE,43.2581805,-77.6970101
21488,GREECE,43.2581805,-77.6970101
21489,GREECE,52.470943,-1.9244472
21490,GREECE,52.470943,-1.9244472
21491,GREECE,52.470943,-1.9244472
21492,GREECE,52.470943,-1.9244472
21493,GREECE,52.470943,-1.9244472
21494,GREECE,52.470943,-1.9244472
21495,GREECE,52.470943,-1.9244472
21496,GREECE,52.470943,-1.9244472
21497,GREECE,52.470943,-1.9244472
21498,GREECE,52.470943,-1.9244472
21499,GREECE,52.470943,-1.9244472
21500,GREECE,43.2581805,-77.6970101
21540,GREECE,43.2581805,-77.6970101
21502,GREECE,52.470943,-1.9244472
21503,GREECE,43.2581805,-77.6970101
21504,GREECE,43.2581805,-77.6970101
21505,GREECE,43.2581805,-77.6970101
21506,GREECE,52.470943,-1.9244472
21507,GREECE,43.2581805,-77.6970101
21508,GREECE,43.2581805,-77.6970101
21509,GREECE,52.470943,-1.9244472
21510,GREECE,43.2581805,-77.6970101
21511,GREECE,43.2581805,-77.6970101
21512,GREECE,52.470943,-1.9244472
21513,GREECE,43.2581805,-77.6970101
21514,GREECE,43.2581805,-77.6970101
21515,GREECE,43.2581805,-77.6970101
21516,GREECE,52.470943,-1.9244472
21517,GREECE,43.2581805,-77.6970101
21518,GREECE,43.2581805,-77.6970101
21519,GREECE,52.470943,-1.9244472
21520,GREECE,52.470943,-1.9244472
21521,GREECE,52.470943,-1.9244472
21522,GREECE,52.470943,-1.9244472
21523,GREECE,52.470943,-1.9244472
21524,GREECE,52.470943,-1.9244472
21525,GREECE,52.470943,-1.9244472
21526,GREECE,52.470943,-1.9244472
21527,GREECE,52.470943,-1.9244472
21528,GREECE,52.470943,-1.9244472
21529,GREECE,52.470943,-1.9244472
21530,GREECE,43.2581805,-77.6970101
21531,GREECE,43.2581805,-77.6970101
21532,GREECE,52.470943,-1.9244472
21533,GREECE,43.2581805,-77.6970101
21534,GREECE,43.2581805,-77.6970101
21535,GREECE,43.2581805,-77.6970101
21536,GREECE,52.470943,-1.9244472
21537,GREECE,43.2581805,-77.6970101
21538,GREECE,43.2581805,-77.6970101
21539,GREECE,52.470943,-1.9244472
21541,GREECE,43.2581805,-77.6970101
21542,GREECE,52.470943,-1.9244472
21543,GREECE,43.2581805,-77.6970101
21544,GREECE,43.2581805,-77.6970101
21545,GREECE,43.2581805,-77.6970101
21546,GREECE,52.470943,-1.9244472
21547,GREECE,43.2581805,-77.6970101
21548,GREECE,43.2581805,-77.6970101
21549,GREECE,52.470943,-1.9244472
21550,GREECE,43.2581805,-77.6970101
21551,GREECE,43.2581805,-77.6970101
21552,GREECE,52.470943,-1.9244472
21553,GREECE,43.2581805,-77.6970101
21554,GREECE,43.2581805,-77.6970101
21555,GREECE,43.2581805,-77.6970101
21556,GREECE,52.470943,-1.9244472
21557,GREECE,43.2581805,-77.6970101
21558,GREECE,43.2581805,-77.6970101
21559,GREECE,52.470943,-1.9244472
21560,GREECE,52.470943,-1.9244472
21561,GREECE,52.470943,-1.9244472
21562,GREECE,52.470943,-1.9244472
21563,GREECE,52.470943,-1.9244472
21564,GREECE,52.470943,-1.9244472
21565,GREECE,52.470943,-1.9244472
21566,GREECE,52.470943,-1.9244472
21567,GREECE,52.470943,-1.9244472
21568,GREECE,52.470943,-1.9244472
21569,GREECE,52.470943,-1.9244472
21570,GREECE,43.2581805,-77.6970101
21571,GREECE,43.2581805,-77.6970101
21572,GREECE,52.470943,-1.9244472
21573,GREECE,43.2581805,-77.6970101
21574,GREECE,43.2581805,-77.6970101
21576,GREECE,52.470943,-1.9244472
21575,GREECE,43.2581805,-77.6970101
21578,GREECE,43.2581805,-77.6970101
21577,GREECE,43.2581805,-77.6970101
21581,GREECE,43.2581805,-77.6970101
21582,GREECE,52.470943,-1.9244472
21583,GREECE,43.2581805,-77.6970101
21584,GREECE,43.2581805,-77.6970101
21585,GREECE,43.2581805,-77.6970101
21586,GREECE,52.470943,-1.9244472
21587,GREECE,43.2581805,-77.6970101
21588,GREECE,43.2581805,-77.6970101
21589,GREECE,52.470943,-1.9244472
21590,GREECE,52.470943,-1.9244472
21591,GREECE,52.470943,-1.9244472
21592,GREECE,52.470943,-1.9244472
21595,GREECE,52.470943,-1.9244472
21596,GREECE,52.470943,-1.9244472
21597,GREECE,52.470943,-1.9244472
21598,GREECE,52.470943,-1.9244472
21599,GREECE,52.470943,-1.9244472
21600,GREECE,52.470943,-1.9244472
21601,GREECE,52.470943,-1.9244472
21602,GREECE,52.470943,-1.9244472
21603,GREECE,52.470943,-1.9244472
21604,GREECE,52.470943,-1.9244472
21605,GREECE,52.470943,-1.9244472
21606,GREECE,52.470943,-1.9244472
21607,GREECE,52.470943,-1.9244472
21608,GREECE,52.470943,-1.9244472
21609,GREECE,52.470943,-1.9244472
21610,GREECE,52.470943,-1.9244472
21611,GREECE,52.470943,-1.9244472
21612,GREECE,52.470943,-1.9244472
21613,GREECE,52.470943,-1.9244472
21614,GREECE,52.470943,-1.9244472
21615,GREECE,52.470943,-1.9244472
21616,GREECE,52.470943,-1.9244472
21617,GREECE,52.470943,-1.9244472
21618,GREECE,52.470943,-1.9244472
21624,GREECE,52.470943,-1.9244472
21619,GREECE,52.470943,-1.9244472
21623,GREECE,52.470943,-1.9244472
21620,GREECE,52.470943,-1.9244472
21622,GREECE,52.470943,-1.9244472
21621,GREECE,52.470943,-1.9244472
21658,GREECE,52.470943,-1.9244472
21625,GREECE,52.470943,-1.9244472
21626,GREECE,52.470943,-1.9244472
21627,GREECE,52.470943,-1.9244472
21628,GREECE,52.470943,-1.9244472
21629,GREECE,52.470943,-1.9244472
21630,GREECE,52.470943,-1.9244472
21631,GREECE,52.470943,-1.9244472
21632,GREECE,52.470943,-1.9244472
21633,GREECE,52.470943,-1.9244472
21634,GREECE,52.470943,-1.9244472
21635,GREECE,52.470943,-1.9244472
21636,GREECE,52.470943,-1.9244472
21637,GREECE,52.470943,-1.9244472
21638,GREECE,52.470943,-1.9244472
21639,GREECE,52.470943,-1.9244472
21640,GREECE,52.470943,-1.9244472
21641,GREECE,52.470943,-1.9244472
21642,GREECE,52.470943,-1.9244472
21643,GREECE,52.470943,-1.9244472
21644,GREECE,52.470943,-1.9244472
21645,GREECE,52.470943,-1.9244472
21646,GREECE,52.470943,-1.9244472
21647,GREECE,52.470943,-1.9244472
21648,GREECE,52.470943,-1.9244472
21649,GREECE,52.470943,-1.9244472
21650,GREECE,52.470943,-1.9244472
21651,GREECE,52.470943,-1.9244472
21652,GREECE,52.470943,-1.9244472
21659,GREECE,52.470943,-1.9244472
21660,GREECE,52.470943,-1.9244472
21661,GREECE,52.470943,-1.9244472
21656,GREECE,52.470943,-1.9244472
21665,GREECE,52.470943,-1.9244472
21666,GREECE,52.470943,-1.9244472
21653,GREECE,52.470943,-1.9244472
21662,GREECE,52.470943,-1.9244472
21663,GREECE,52.470943,-1.9244472
21664,GREECE,52.470943,-1.9244472
21654,GREECE,52.470943,-1.9244472
21655,GREECE,52.470943,-1.9244472
21657,GREECE,52.470943,-1.9244472
21691,GREECE,52.470943,-1.9244472
21669,GREECE,52.470943,-1.9244472
21670,GREECE,52.470943,-1.9244472
21671,GREECE,52.470943,-1.9244472
21672,GREECE,52.470943,-1.9244472
21673,GREECE,52.470943,-1.9244472
21674,GREECE,52.470943,-1.9244472
21675,GREECE,52.470943,-1.9244472
21676,GREECE,52.470943,-1.9244472
21677,GREECE,52.470943,-1.9244472
21678,GREECE,52.470943,-1.9244472
21679,GREECE,52.470943,-1.9244472
21680,GREECE,52.470943,-1.9244472
21681,GREECE,52.470943,-1.9244472
21682,GREECE,52.470943,-1.9244472
21683,GREECE,52.470943,-1.9244472
21684,GREECE,52.470943,-1.9244472
21685,GREECE,52.470943,-1.9244472
21686,GREECE,52.470943,-1.9244472
21687,GREECE,52.470943,-1.9244472
21688,GREECE,52.470943,-1.9244472
21689,GREECE,52.470943,-1.9244472
21690,GREECE,52.470943,-1.9244472
21692,GREECE,52.470943,-1.9244472
21709,GREECE,52.470943,-1.9244472
21710,GREECE,43.2581805,-77.6970101
21711,GREECE,43.2581805,-77.6970101
21712,GREECE,52.470943,-1.9244472
21713,GREECE,43.2581805,-77.6970101
21714,GREECE,43.2581805,-77.6970101
21715,GREECE,43.2581805,-77.6970101
21716,GREECE,52.470943,-1.9244472
21717,GREECE,43.2581805,-77.6970101
21718,GREECE,43.2581805,-77.6970101
21719,GREECE,52.470943,-1.9244472
21720,GREECE,52.470943,-1.9244472
21721,GREECE,52.470943,-1.9244472
21722,GREECE,52.470943,-1.9244472
21723,GREECE,52.470943,-1.9244472
21724,GREECE,52.470943,-1.9244472
21725,GREECE,52.470943,-1.9244472
21726,GREECE,52.470943,-1.9244472
21727,GREECE,52.470943,-1.9244472
21728,GREECE,52.470943,-1.9244472
21729,GREECE,52.470943,-1.9244472
21730,GREECE,43.2581805,-77.6970101
21731,GREECE,43.2581805,-77.6970101
21732,GREECE,52.470943,-1.9244472
21733,GREECE,43.2581805,-77.6970101
21734,GREECE,43.2581805,-77.6970101
21735,GREECE,43.2581805,-77.6970101
21736,GREECE,52.470943,-1.9244472
21737,GREECE,43.2581805,-77.6970101
21738,GREECE,43.2581805,-77.6970101
21739,GREECE,52.470943,-1.9244472
21740,GREECE,43.2581805,-77.6970101
21741,GREECE,43.2581805,-77.6970101
21742,GREECE,52.470943,-1.9244472
21743,GREECE,43.2581805,-77.6970101
21744,GREECE,43.2581805,-77.6970101
21745,GREECE,43.2581805,-77.6970101
21746,GREECE,52.470943,-1.9244472
21750,GREECE,43.2581805,-77.6970101
21751,GREECE,43.2581805,-77.6970101
21752,GREECE,52.470943,-1.9244472
21753,GREECE,43.2581805,-77.6970101
21754,GREECE,43.2581805,-77.6970101
21755,GREECE,43.2581805,-77.6970101
21756,GREECE,52.470943,-1.9244472
21757,GREECE,43.2581805,-77.6970101
21758,GREECE,43.2581805,-77.6970101
21759,GREECE,52.470943,-1.9244472
21760,GREECE,52.470943,-1.9244472
21761,GREECE,52.470943,-1.9244472
21762,GREECE,52.470943,-1.9244472
21763,GREECE,52.470943,-1.9244472
21693,GREECE,52.470943,-1.9244472
21694,GREECE,52.470943,-1.9244472
21695,GREECE,52.470943,-1.9244472
21696,GREECE,52.470943,-1.9244472
21697,GREECE,52.470943,-1.9244472
21698,GREECE,52.470943,-1.9244472
21699,GREECE,52.470943,-1.9244472
21700,GREECE,43.2581805,-77.6970101
21701,GREECE,43.2581805,-77.6970101
21702,GREECE,52.470943,-1.9244472
21703,GREECE,43.2581805,-77.6970101
21704,GREECE,43.2581805,-77.6970101
21705,GREECE,43.2581805,-77.6970101
21706,GREECE,52.470943,-1.9244472
21707,GREECE,43.2581805,-77.6970101
21708,GREECE,43.2581805,-77.6970101
21747,GREECE,43.2581805,-77.6970101
21748,GREECE,43.2581805,-77.6970101
21749,GREECE,52.470943,-1.9244472
21765,GREECE,52.470943,-1.9244472
21764,GREECE,52.470943,-1.9244472
21769,GREECE,52.470943,-1.9244472
21770,GREECE,43.2581805,-77.6970101
21771,GREECE,43.2581805,-77.6970101
21772,GREECE,52.470943,-1.9244472
21773,GREECE,43.2581805,-77.6970101
21774,GREECE,43.2581805,-77.6970101
21775,GREECE,43.2581805,-77.6970101
21776,GREECE,52.470943,-1.9244472
21777,GREECE,43.2581805,-77.6970101
21778,GREECE,43.2581805,-77.6970101
21779,GREECE,52.470943,-1.9244472
21780,GREECE,43.2581805,-77.6970101
21781,GREECE,43.2581805,-77.6970101
21782,GREECE,52.470943,-1.9244472
21786,GREECE,52.470943,-1.9244472
21787,GREECE,43.2581805,-77.6970101
21788,GREECE,43.2581805,-77.6970101
21789,GREECE,52.470943,-1.9244472
21790,GREECE,52.470943,-1.9244472
21791,GREECE,52.470943,-1.9244472
21792,GREECE,52.470943,-1.9244472
21793,GREECE,52.470943,-1.9244472
21794,GREECE,52.470943,-1.9244472
21795,GREECE,52.470943,-1.9244472
21796,GREECE,52.470943,-1.9244472
21797,GREECE,52.470943,-1.9244472
21798,GREECE,52.470943,-1.9244472
21799,GREECE,52.470943,-1.9244472
21800,GREECE,43.2581805,-77.6970101
21801,GREECE,43.2581805,-77.6970101
21802,GREECE,52.470943,-1.9244472
21803,GREECE,43.2581805,-77.6970101
21804,GREECE,43.2581805,-77.6970101
21805,GREECE,43.2581805,-77.6970101
21806,GREECE,52.470943,-1.9244472
21807,GREECE,43.2581805,-77.6970101
21808,GREECE,43.2581805,-77.6970101
21809,GREECE,52.470943,-1.9244472
21810,GREECE,43.2581805,-77.6970101
21811,GREECE,43.2581805,-77.6970101
21812,GREECE,52.470943,-1.9244472
21813,GREECE,43.2581805,-77.6970101
21814,GREECE,43.2581805,-77.6970101
21815,GREECE,43.2581805,-77.6970101
21816,GREECE,52.470943,-1.9244472
21817,GREECE,43.2581805,-77.6970101
21823,GREECE,52.470943,-1.9244472
21824,GREECE,52.470943,-1.9244472
21825,GREECE,52.470943,-1.9244472
21826,GREECE,52.470943,-1.9244472
21827,GREECE,52.470943,-1.9244472
21828,GREECE,52.470943,-1.9244472
21829,GREECE,52.470943,-1.9244472
21822,GREECE,52.470943,-1.9244472
21818,GREECE,43.2581805,-77.6970101
21819,GREECE,52.470943,-1.9244472
21820,GREECE,52.470943,-1.9244472
21821,GREECE,52.470943,-1.9244472
21830,GREECE,43.2581805,-77.6970101
21832,GREECE,52.470943,-1.9244472
21833,GREECE,43.2581805,-77.6970101
21834,GREECE,43.2581805,-77.6970101
21835,GREECE,43.2581805,-77.6970101
21836,GREECE,52.470943,-1.9244472
21837,GREECE,43.2581805,-77.6970101
21838,GREECE,43.2581805,-77.6970101
21831,GREECE,43.2581805,-77.6970101
21853,GREECE,43.2581805,-77.6970101
21840,GREECE,43.2581805,-77.6970101
21841,GREECE,43.2581805,-77.6970101
21842,GREECE,52.470943,-1.9244472
21843,GREECE,43.2581805,-77.6970101
21844,GREECE,43.2581805,-77.6970101
21845,GREECE,43.2581805,-77.6970101
21846,GREECE,52.470943,-1.9244472
21847,GREECE,43.2581805,-77.6970101
21848,GREECE,43.2581805,-77.6970101
21849,GREECE,52.470943,-1.9244472
21850,GREECE,43.2581805,-77.6970101
21851,GREECE,43.2581805,-77.6970101
21852,GREECE,52.470943,-1.9244472
21854,GREECE,43.2581805,-77.6970101
21855,GREECE,43.2581805,-77.6970101
21856,GREECE,52.470943,-1.9244472
21857,GREECE,43.2581805,-77.6970101
21858,GREECE,43.2581805,-77.6970101
21859,GREECE,52.470943,-1.9244472
21860,GREECE,52.470943,-1.9244472
21861,GREECE,52.470943,-1.9244472
21862,GREECE,52.470943,-1.9244472
21863,GREECE,52.470943,-1.9244472
21864,GREECE,52.470943,-1.9244472
21865,GREECE,52.470943,-1.9244472
21866,GREECE,52.470943,-1.9244472
21867,GREECE,52.470943,-1.9244472
21868,GREECE,52.470943,-1.9244472
21869,GREECE,52.470943,-1.9244472
21870,GREECE,43.2581805,-77.6970101
21871,GREECE,43.2581805,-77.6970101
21872,GREECE,52.470943,-1.9244472
21873,GREECE,43.2581805,-77.6970101
21874,GREECE,43.2581805,-77.6970101
21875,GREECE,43.2581805,-77.6970101
21876,GREECE,52.470943,-1.9244472
21877,GREECE,43.2581805,-77.6970101
21878,GREECE,43.2581805,-77.6970101
21879,GREECE,52.470943,-1.9244472
21880,GREECE,43.2581805,-77.6970101
21881,GREECE,43.2581805,-77.6970101
21882,GREECE,52.470943,-1.9244472
21883,GREECE,43.2581805,-77.6970101
21884,GREECE,43.2581805,-77.6970101
21885,GREECE,43.2581805,-77.6970101
21886,GREECE,52.470943,-1.9244472
21887,GREECE,43.2581805,-77.6970101
21888,GREECE,43.2581805,-77.6970101
21889,GREECE,52.470943,-1.9244472
21890,GREECE,52.470943,-1.9244472
21891,GREECE,52.470943,-1.9244472
21892,GREECE,52.470943,-1.9244472
21898,GREECE,52.470943,-1.9244472
21896,GREECE,52.470943,-1.9244472
21897,GREECE,52.470943,-1.9244472
21893,GREECE,52.470943,-1.9244472
21894,GREECE,52.470943,-1.9244472
21895,GREECE,52.470943,-1.9244472
21899,GREECE,52.470943,-1.9244472
21900,GREECE,52.470943,-1.9244472
21901,GREECE,52.470943,-1.9244472
21902,GREECE,52.470943,-1.9244472
21904,GREECE,52.470943,-1.9244472
21905,GREECE,52.470943,-1.9244472
21906,GREECE,52.470943,-1.9244472
21907,GREECE,52.470943,-1.9244472
21908,GREECE,52.470943,-1.9244472
21909,GREECE,52.470943,-1.9244472
21910,GREECE,52.470943,-1.9244472
21911,GREECE,52.470943,-1.9244472
21925,GREECE,52.470943,-1.9244472
21923,GREECE,52.470943,-1.9244472
21924,GREECE,52.470943,-1.9244472
21912,GREECE,52.470943,-1.9244472
21913,GREECE,52.470943,-1.9244472
21914,GREECE,52.470943,-1.9244472
21915,GREECE,52.470943,-1.9244472
21916,GREECE,52.470943,-1.9244472
21917,GREECE,52.470943,-1.9244472
21918,GREECE,52.470943,-1.9244472
21919,GREECE,52.470943,-1.9244472
21920,GREECE,52.470943,-1.9244472
21921,GREECE,52.470943,-1.9244472
21922,GREECE,52.470943,-1.9244472
21926,GREECE,52.470943,-1.9244472
21927,GREECE,52.470943,-1.9244472
21928,GREECE,52.470943,-1.9244472
21929,GREECE,52.470943,-1.9244472
21930,GREECE,52.470943,-1.9244472
21931,GREECE,52.470943,-1.9244472
21932,GREECE,52.470943,-1.9244472
21933,GREECE,52.470943,-1.9244472
21934,GREECE,52.470943,-1.9244472
21935,GREECE,52.470943,-1.9244472
21936,GREECE,52.470943,-1.9244472
21937,GREECE,52.470943,-1.9244472
21938,GREECE,52.470943,-1.9244472
21939,GREECE,52.470943,-1.9244472
21940,GREECE,52.470943,-1.9244472
21941,GREECE,52.470943,-1.9244472
21942,GREECE,52.470943,-1.9244472
21943,GREECE,52.470943,-1.9244472
21944,GREECE,52.470943,-1.9244472
21945,GREECE,52.470943,-1.9244472
21946,GREECE,52.470943,-1.9244472
21947,GREECE,52.470943,-1.9244472
21948,GREECE,52.470943,-1.9244472
21903,GREECE,52.470943,-1.9244472
21952,GREECE,52.470943,-1.9244472
21953,GREECE,52.470943,-1.9244472
21954,GREECE,52.470943,-1.9244472
21955,GREECE,52.470943,-1.9244472
21956,GREECE,52.470943,-1.9244472
21957,GREECE,52.470943,-1.9244472
21958,GREECE,52.470943,-1.9244472
21959,GREECE,52.470943,-1.9244472
21960,GREECE,52.470943,-1.9244472
21961,GREECE,52.470943,-1.9244472
21962,GREECE,52.470943,-1.9244472
21963,GREECE,52.470943,-1.9244472
21964,GREECE,52.470943,-1.9244472
21965,GREECE,52.470943,-1.9244472
21966,GREECE,52.470943,-1.9244472
21967,GREECE,52.470943,-1.9244472
21968,GREECE,52.470943,-1.9244472
21969,GREECE,52.470943,-1.9244472
21970,GREECE,52.470943,-1.9244472
21971,GREECE,52.470943,-1.9244472
21972,GREECE,52.470943,-1.9244472
21973,GREECE,52.470943,-1.9244472
21974,GREECE,52.470943,-1.9244472
21975,GREECE,52.470943,-1.9244472
21976,GREECE,52.470943,-1.9244472
"22002, ARKADIAS, ΛΕΒΙΔΙ",GREECE,37.6840788,22.2957774
22000,GREECE,52.470943,-1.9244472
21977,GREECE,52.470943,-1.9244472
21978,GREECE,52.470943,-1.9244472
21979,GREECE,52.470943,-1.9244472
21980,GREECE,52.470943,-1.9244472
21981,GREECE,52.470943,-1.9244472
21982,GREECE,52.470943,-1.9244472
21983,GREECE,52.470943,-1.9244472
21984,GREECE,52.470943,-1.9244472
21985,GREECE,52.470943,-1.9244472
21986,GREECE,52.470943,-1.9244472
21987,GREECE,52.470943,-1.9244472
21988,GREECE,52.470943,-1.9244472
21989,GREECE,52.470943,-1.9244472
21990,GREECE,52.470943,-1.9244472
21991,GREECE,52.470943,-1.9244472
21992,GREECE,52.470943,-1.9244472
21993,GREECE,52.470943,-1.9244472
21994,GREECE,52.470943,-1.9244472
21995,GREECE,52.470943,-1.9244472
21996,GREECE,52.470943,-1.9244472
21997,GREECE,52.470943,-1.9244472
21998,GREECE,52.470943,-1.9244472
21999,GREECE,52.470943,-1.9244472
"22014, ARKADIAS, ΒΑΛΤΕΣΙΝΙΚΟ",GREECE,37.7047319,22.0974098
"22003, ARKADIAS, ΛΑΓΚΑΔΙΑ",GREECE,37.6827488,22.0317292
"22004, ARKADIAS, ΚΑΝΔΗΛΑ",GREECE,37.7726615,22.3801255
"22005, ARKADIAS, ΝΕΣΤΑΝΗ",GREECE,37.6138091,22.4651669
"22006, ARKADIAS, ΑΓΙΟΣ ΑΝΔΡΕΑΣ",GREECE,37.3446459,22.7643786
"22007, ARKADIAS, ΔΗΜΗΤΣΑΝΑ  ΣΤΕΜΝΙΤΣΑ",GREECE,37.5539386,22.0805802
"22008, ARKADIAS, ΤΡΟΠΑΙΑ",GREECE,37.6941232,21.8932417
"22009, ARKADIAS, ΑΓΙΟΣ ΠΕΤΡΟΣ",GREECE,37.333426,22.5712181
"22010, ARKADIAS, ΒΥΤΙΝΑ",GREECE,37.6704077,22.182656
